AddressID	AddressType	PersonID	Country	State	City	Street	Floor	Unit
1455	Secondary	1265.0	US	Delaware	Newark	21 Ridgeway Hill		Suite 49
1456	Main	1265.0	US	Missouri	Kansas City	879 Oxford Court		Suite 17
1457	Main	1266.0	US	Nebraska	Omaha	36 Messerschmidt Road		Apt 1637
1458	Secondary	1267.0	US	Wisconsin	Milwaukee	1 Hooker Pass	3.0	
1459	Main	1267.0	US	Pennsylvania	Lancaster	64 Mcguire Way		Room 385
1460	Main	1268.0	US	New York	Jamaica	8528 Londonderry Drive		Suite 36
1461	Main	1269.0	US	Illinois	Rockford	82 Hagan Way	9.0	
1462	Main	1270.0	US	California	Santa Ana	9 South Point		Suite 36
1463	Main	1271.0	US	Florida	Miami	54541 Erie Avenue	20.0	
1464	Main	1272.0	US	Missouri	Saint Louis	7509 Fieldstone Point	14.0	
1465	Secondary	1273.0	US	Pennsylvania	Harrisburg	4 Oneill Junction	3.0	
1466	Main	1273.0	US	Louisiana	Shreveport	8 Elka Plaza		Suite 95
1467	Main	1274.0	US	Illinois	Springfield	23105 Westport Point		Room 1627
1468	Secondary	1275.0	US	Tennessee	Nashville	4744 Golf Plaza		Suite 7
1469	Main	1275.0	US	Florida	Jacksonville	77 Hayes Trail		Suite 56
1470	Main	1276.0	US	Maryland	Gaithersburg	5 Westridge Road		Suite 70
1471	Main	1277.0	US	Virginia	Norfolk	5513 Upham Drive		Room 1882
1472	Main	1278.0	US	Florida	Lakeland	49715 Sullivan Court		Apt 1602
1473	Secondary	1279.0	US	Virginia	Arlington	3447 Swallow Drive		Room 391
1474	Main	1279.0	US	Colorado	Pueblo	420 Granby Circle	5.0	
1475	Main	1280.0	US	Colorado	Denver	5 Bartelt Crossing	7.0	
1476	Main	1281.0	US	Michigan	Lansing	080 Trailsway Alley		Room 1997
1477	Secondary	1282.0	US	Illinois	Chicago	3622 Loeprich Terrace	11.0	
1478	Main	1282.0	US	Missouri	Kansas City	317 Arkansas Drive		Room 976
1479	Main	1283.0	US	Georgia	Macon	7152 Transport Parkway	8.0	
1480	Secondary	1284.0	US	Arkansas	North Little Rock	203 Bunker Hill Junction		Room 1375
1481	Main	1284.0	US	Ohio	Cincinnati	6445 Clarendon Place		Apt 1572
1482	Main	1285.0	US	Colorado	Denver	0982 Grayhawk Park	8.0	
1483	Main	1286.0	US	Kansas	Kansas City	2 Reinke Point		Room 1617
1484	Main	1287.0	US	California	Los Angeles	28 Marquette Pass		Suite 27
1485	Main	1288.0	US	Washington	Bellevue	57153 Delaware Terrace		Apt 1018
1486	Main	1289.0	US	California	Sacramento	237 Golf Course Street		Suite 100
1487	Main	1290.0	US	Ohio	Akron	973 Nova Place		Room 960
1488	Main	1291.0	US	California	Santa Monica	2107 Bashford Point		Room 146
1489	Main	1292.0	US	South Dakota	Sioux Falls	42733 Dryden Circle		Room 1416
1490	Main	1293.0	US	California	Los Angeles	2 Summer Ridge Avenue	6.0	
1491	Main	1294.0	US	Florida	Miami	3 Amoth Point	19.0	
1492	Main	1295.0	US	Kansas	Shawnee Mission	48 Scoville Point		Suite 62
1493	Main	1296.0	US	Texas	Dallas	792 Scoville Center		Suite 90
1494	Main	1297.0	US	Pennsylvania	Pittsburgh	60 Starling Parkway		Apt 1640
1495	Main	1298.0	US	Texas	San Antonio	642 Pierstorff Way	8.0	
1496	Main	1299.0	US	Wisconsin	Racine	1 Artisan Circle	1.0	
1497	Secondary	1300.0	US	California	Sacramento	78 Mesta Trail	12.0	
1498	Main	1300.0	US	Tennessee	Memphis	14326 Ramsey Lane	16.0	
1499	Main	1301.0	US	Georgia	Decatur	2446 Prairie Rose Trail		Suite 88
1501	Secondary	1302.0	US	Oklahoma	Oklahoma City	34227 Mcbride Pass	6.0	
1502	Main	1302.0	US	Missouri	Saint Louis	90 Tennessee Plaza		Room 1432
1503	Main	1303.0	US	California	San Diego	2030 Saint Paul Avenue		Apt 1677
1504	Main	1304.0	US	Kentucky	Louisville	43 Lindbergh Hill	12.0	
1505	Main	1305.0	US	Indiana	Indianapolis	60433 Maple Wood Park		Suite 6
1506	Main	1306.0	US	North Carolina	Charlotte	1079 Cottonwood Drive	3.0	
1507	Main	1307.0	US	Ohio	Hamilton	50 Commercial Avenue		Room 459
1508	Main	1308.0	US	Hawaii	Honolulu	207 Drewry Center	5.0	
1509	Main	1309.0	US	Nevada	Reno	2 Starling Point		Suite 16
1510	Main	1310.0	US	Virginia	Alexandria	62 Russell Pass		Apt 1559
1511	Main	1311.0	US	Michigan	Lansing	2 Dapin Court	10.0	
1512	Main	1312.0	US	California	Sunnyvale	32 Pierstorff Way		Room 713
1513	Main	1313.0	US	Texas	Dallas	2 Cordelia Trail	8.0	
1514	Main	1314.0	US	California	Pasadena	9 Eagle Crest Terrace	6.0	
1515	Main	1315.0	US	Kentucky	Lexington	209 Cody Plaza		Suite 6
1516	Main	1316.0	US	New Mexico	Santa Fe	7 Prairie Rose Avenue	10.0	
1517	Main	1317.0	US	New York	New York City	908 Eagle Crest Alley		Suite 82
1518	Main	1318.0	US	Florida	Bradenton	750 Chinook Center		Suite 41
1519	Main	1319.0	US	Texas	Fort Worth	913 Loftsgordon Terrace		Room 203
1520	Main	1320.0	US	District of Columbia	Washington	43 Hauk Drive		Room 310
1521	Main	1321.0	US	Florida	Naples	6633 Erie Way	12.0	
1522	Main	1322.0	US	Washington	Everett	6207 Marcy Way		Room 890
1523	Main	1323.0	US	Texas	San Antonio	48 Weeping Birch Place	14.0	
1524	Main	1324.0	US	Texas	Houston	0081 3rd Drive		Suite 4
1525	Main	1325.0	US	Pennsylvania	York	6674 Westend Pass		Suite 50
1526	Main	1326.0	US	Florida	Lakeland	24726 Crest Line Way		Room 186
1527	Secondary	1327.0	US	Oklahoma	Tulsa	13199 Blaine Junction		Room 1882
1528	Main	1327.0	US	New York	Bronx	7 Fairview Plaza		Suite 18
1529	Main	1328.0	US	Connecticut	Norwalk	5 Lighthouse Bay Road		Room 547
1530	Main	1329.0	US	Kentucky	London	6 Stephen Street	3.0	
1531	Main	1330.0	US	Florida	Jacksonville	44 Morningstar Street	15.0	
1532	Secondary	1331.0	US	Maryland	Baltimore	451 Vernon Place		
1533	Main	1331.0	US	Florida	Fort Lauderdale	779 Lien Park		Room 130
1534	Main	1332.0	US	Massachusetts	Watertown	6 Clove Way		Suite 11
1535	Main	1333.0	US	Missouri	Kansas City	13643 Susan Drive	2.0	
1536	Main	1334.0	US	Kansas	Topeka	4 Doe Crossing Parkway		Room 1877
1537	Main	1335.0	US	Florida	Bradenton	195 Autumn Leaf Point		Suite 98
1538	Main	1336.0	US	California	Pasadena	09 Coleman Plaza		Room 959
1539	Main	1337.0	US	Pennsylvania	Wilkes Barre	12083 Stuart Plaza	5.0	
1540	Main	1338.0	US	Florida	Gainesville	8441 Coolidge Pass		Room 360
1541	Main	1339.0	US	Tennessee	Nashville	5471 Blackbird Center		Suite 17
1542	Main	1340.0	US	California	Chico	3 Sunnyside Alley	15.0	
1543	Main	1341.0	US	California	Los Angeles	71 Artisan Parkway		Room 1482
1544	Main	1342.0	US	Texas	San Antonio	541 Bellgrove Alley		Room 28
1545	Secondary	1343.0	US	Kentucky	Lexington	8430 Bartelt Way		Apt 1012
1546	Main	1343.0	US	Georgia	Atlanta	516 Ryan Circle		Suite 95
1547	Main	1344.0	US	Florida	Lake Worth	94 Homewood Point		Suite 2
1548	Secondary	1345.0	US	Idaho	Boise	19 Pepper Wood Court		Suite 94
1549	Main	1345.0	US	North Carolina	Raleigh	1 Del Mar Hill		Room 192
1550	Main	1346.0	US	Indiana	Jeffersonville	6605 Green Drive	6.0	
1551	Main	1347.0	US	Nebraska	Lincoln	1 Jay Drive	3.0	
1552	Main	1348.0	US	Virginia	Fairfax	27 Mallory Way		Suite 36
1553	Main	1349.0	US	Arizona	Phoenix	688 Elgar Way	9.0	
1554	Main	1350.0	US	Kentucky	Lexington	288 1st Park		Suite 52
1555	Secondary	1351.0	US	Virginia	Merrifield	1231 Marquette Court		Suite 44
1556	Main	1351.0	US	Indiana	Indianapolis	71 Larry Avenue		Room 677
1557	Main	1352.0	US	Texas	Dallas	671 Cherokee Trail		Suite 100
1558	Main	1353.0	US	Utah	Salt Lake City	8851 Tennessee Plaza	19.0	
1559	Main	1354.0	US	California	San Francisco	6358 Carberry Place		Room 981
1560	Main	1355.0	US	Minnesota	Minneapolis	5960 Continental Road	9.0	
1561	Secondary	1356.0	US	California	San Francisco	9 Pawling Road		Suite 60
1562	Main	1356.0	US	Arizona	Phoenix	20 Bluestem Trail		Room 70
1563	Main	1357.0	US	Oklahoma	Edmond	45 Fairview Road	11.0	
1564	Main	1358.0	US	Missouri	Saint Louis	2651 Kipling Place		Suite 51
1565	Main	1359.0	US	Missouri	Saint Louis	7 Main Point	10.0	
1566	Main	1360.0	US	Mississippi	Jackson	3 Prairieview Place	8.0	
1567	Secondary	1361.0	US	Texas	Fort Worth	138 Village Center		Room 1145
1568	Main	1361.0	US	Nebraska	Omaha	6 Sutherland Trail	14.0	
1569	Main	1362.0	US	Florida	Brooksville	65421 American Way	5.0	
1570	Main	1363.0	US	California	San Diego	5221 Hollow Ridge Lane		Room 1967
1571	Secondary	1364.0	US	Colorado	Colorado Springs	8 Vermont Court		
1572	Main	1364.0	US	Missouri	Saint Louis	69927 Sachs Street		Suite 15
1573	Main	1365.0	US	New York	Staten Island	97669 Emmet Drive	18.0	
1574	Main	1366.0	US	Florida	Miami Beach	5696 Roxbury Crossing		Apt 1644
1575	Main	1367.0	US	Texas	Gatesville	642 Bluestem Alley		Suite 77
1576	Main	1368.0	US	Indiana	Evansville	88719 Sunfield Alley	7.0	
1577	Main	1369.0	US	Georgia	Decatur	99481 Schlimgen Avenue		Apt 1187
1578	Main	1370.0	US	Nebraska	Omaha	01392 Barnett Parkway	18.0	
1579	Secondary	1371.0	US	Florida	Saint Petersburg	868 Nevada Pass		Room 1215
1580	Main	1371.0	US	Louisiana	New Orleans	5 Scott Lane	5.0	
1581	Main	1372.0	US	Michigan	Grand Rapids	1079 Lerdahl Park		Suite 98
1582	Main	1373.0	US	Montana	Billings	7191 Longview Center		Room 96
1583	Main	1374.0	US	Virginia	Virginia Beach	67 Sachtjen Drive	19.0	
1584	Main	1375.0	US	Kansas	Topeka	43774 Debs Place		Room 844
1585	Secondary	1376.0	US	Florida	Sarasota	342 Westend Court	8.0	
1586	Main	1376.0	US	Washington	Spokane	48 Rigney Road	8.0	
1587	Main	1377.0	US	Georgia	Alpharetta	6778 Melrose Trail		Suite 71
1588	Main	1378.0	US	Oklahoma	Tulsa	8 Cottonwood Center		Room 1293
1589	Secondary	1379.0	US	Florida	Pensacola	85223 Burning Wood Terrace		
1590	Main	1379.0	US	New York	Staten Island	174 Eastwood Drive	11.0	
1591	Main	1380.0	US	New York	New York City	608 Victoria Plaza		Room 74
1592	Main	1381.0	US	Massachusetts	Newton	57 Barnett Hill		Room 888
1593	Main	1382.0	US	Texas	Houston	216 Northwestern Trail		Room 92
1594	Main	1383.0	US	Pennsylvania	Philadelphia	03082 Warrior Street		Apt 1023
1595	Main	1384.0	US	New York	Brooklyn	85 Sullivan Alley		Room 483
1596	Main	1385.0	US	Georgia	Lawrenceville	080 Gateway Avenue		Suite 88
1597	Main	1386.0	US	West Virginia	Morgantown	114 Fairview Lane		Suite 20
1598	Secondary	1387.0	US	Georgia	Columbus	3 American Crossing		
1599	Main	1387.0	US	Texas	Amarillo	4 Pawling Park		Apt 1475
1600	Main	1388.0	US	Louisiana	Baton Rouge	332 Portage Road	9.0	
1601	Main	1389.0	US	Mississippi	Gulfport	2 Fallview Hill		Room 1212
1602	Main	1390.0	US	Ohio	Columbus	1838 Meadow Vale Junction	9.0	
1603	Main	1391.0	US	Colorado	Pueblo	6389 Dennis Plaza	16.0	
1604	Main	1392.0	US	Washington	Tacoma	9 East Place		Suite 65
1605	Main	1393.0	US	District of Columbia	Washington	57529 Di Loreto Place	10.0	
1606	Main	1394.0	US	Texas	Austin	46273 Eagan Parkway	3.0	
1607	Main	1395.0	US	Florida	Miami	2494 Hallows Alley		Room 1698
1608	Main	1396.0	US	New York	New York City	24360 David Drive	10.0	
1609	Main	1397.0	US	District of Columbia	Washington	8 Dawn Court		Room 724
1610	Secondary	1398.0	US	Idaho	Boise	075 Old Gate Lane		
1611	Main	1398.0	US	West Virginia	Charleston	4 Montana Court	19.0	
1612	Main	1399.0	US	Texas	Fort Worth	1862 Aberg Junction		Room 477
1613	Main	1400.0	US	Kentucky	Louisville	84 Hermina Point	13.0	
1614	Main	1401.0	US	Washington	Seattle	52181 Jay Center		Apt 1332
1615	Main	1402.0	US	Texas	El Paso	115 North Court		Room 20
1616	Main	1403.0	US	California	Sacramento	9 Fairview Pass	18.0	
1617	Main	1404.0	US	Illinois	Peoria	56 Claremont Alley		Room 1216
1618	Main	1405.0	US	District of Columbia	Washington	60396 Twin Pines Crossing	10.0	
1619	Main	1406.0	US	Minnesota	Minneapolis	351 Dapin Street		Room 366
1620	Main	1407.0	US	Ohio	Dayton	6 Garrison Point	20.0	
1621	Main	1408.0	US	California	San Bernardino	3764 Raven Center		Apt 1631
1622	Main	1409.0	US	Texas	Lubbock	915 Oak Valley Lane	9.0	
1623	Main	1410.0	US	New Mexico	Albuquerque	4 Sommers Crossing		Room 200
1624	Main	1411.0	US	Pennsylvania	Pittsburgh	6461 Morning Point	12.0	
1625	Main	1412.0	US	Hawaii	Honolulu	44 Cordelia Avenue	7.0	
1626	Secondary	1413.0	US	Kansas	Shawnee Mission	59302 Merry Court		Room 1294
1627	Main	1413.0	US	New York	Jamaica	8973 Mosinee Junction		Room 1600
1628	Main	1414.0	US	Florida	Pensacola	215 Judy Road		Room 1324
1629	Main	1415.0	US	District of Columbia	Washington	01955 Crescent Oaks Circle		Room 484
1630	Main	1416.0	US	Texas	Houston	3 Wayridge Center		Apt 1714
1631	Main	1417.0	US	Missouri	Saint Louis	826 Service Road	14.0	
1632	Main	1418.0	US	Florida	Miami	194 Namekagon Parkway	13.0	
1633	Main	1419.0	US	Indiana	Fort Wayne	89806 Sachs Drive		Suite 17
1634	Main	1420.0	US	Texas	Houston	22300 Spohn Park		Suite 14
1635	Main	1421.0	US	New York	New York City	7595 Maple Wood Pass	4.0	
1636	Main	1422.0	US	Connecticut	Waterbury	2832 Blackbird Circle		Suite 94
1637	Main	1423.0	US	Georgia	Columbus	9 Moland Terrace		Suite 48
1638	Main	1424.0	US	Utah	Salt Lake City	928 Browning Park		Suite 90
1639	Main	1425.0	US	Arizona	Scottsdale	090 Fair Oaks Street	1.0	
1640	Main	1426.0	US	Mississippi	Columbus	5716 Utah Terrace		Room 744
1641	Main	1427.0	US	Maryland	Baltimore	39 Aberg Lane		Suite 8
1642	Secondary	1428.0	US	Texas	Houston	1 Eagle Crest Place	10.0	
1643	Main	1428.0	US	Florida	Miami	1 Grayhawk Point		Room 678
1644	Secondary	1429.0	US	Pennsylvania	Pittsburgh	6365 Redwing Circle	14.0	
1645	Main	1429.0	US	Kansas	Shawnee Mission	36 Rigney Lane	14.0	
1646	Main	1430.0	US	Nevada	Las Vegas	52637 Dryden Pass	8.0	
1647	Main	1431.0	US	Florida	Orlando	560 Red Cloud Point	7.0	
1648	Main	1432.0	US	New Mexico	Las Cruces	1 Crownhardt Street	1.0	
1649	Main	1433.0	US	California	San Diego	067 Reindahl Court		Apt 1182
1650	Main	1434.0	US	Maryland	Bethesda	7 Dexter Hill		Apt 145
1651	Secondary	1435.0	US	Virginia	Charlottesville	11 Pawling Avenue		Room 226
1652	Main	1435.0	US	Texas	Corpus Christi	3410 Anthes Way		Suite 76
1653	Main	1436.0	US	Arizona	Phoenix	8944 Oak Center		Room 773
1654	Main	1437.0	US	New York	New York City	4795 Reinke Crossing		Room 491
1655	Main	1438.0	US	California	Los Angeles	24 Mifflin Hill		Room 1525
1656	Main	1439.0	US	Texas	Dallas	12773 Raven Terrace	4.0	
1657	Main	1440.0	US	Iowa	Des Moines	8 Kim Place		Room 351
1658	Main	1441.0	US	Ohio	Akron	404 Drewry Alley	10.0	
1659	Main	1442.0	US	Nevada	Las Vegas	1 Hansons Circle		Room 260
1660	Main	1443.0	US	Arizona	Mesa	9055 Bunting Park		Suite 29
1661	Main	1444.0	US	Alabama	Birmingham	08358 Jackson Alley		Suite 29
1662	Main	1445.0	US	South Carolina	Columbia	780 Forster Hill	5.0	
1663	Main	1446.0	US	Florida	Orlando	83 Dryden Terrace		Suite 35
1664	Main	1447.0	US	Mississippi	Hattiesburg	0259 John Wall Drive	1.0	
1665	Main	1448.0	US	Florida	Orlando	2812 Logan Terrace		Suite 62
1666	Main	1449.0	US	California	Carlsbad	211 Moland Pass	16.0	
1667	Secondary	1450.0	US	Texas	El Paso	34964 American Ash Point		
1668	Main	1450.0	US	Minnesota	Minneapolis	28 Dennis Park	10.0	
1669	Main	1451.0	US	West Virginia	Charleston	87 Autumn Leaf Park		Suite 82
1670	Main	1452.0	US	Illinois	Palatine	9 Luster Parkway	19.0	
1671	Main	1453.0	US	Virginia	Roanoke	423 Havey Place	14.0	
1672	Main	1454.0	US	Arizona	Phoenix	2 Nelson Terrace		Room 1987
1673	Main	1455.0	US	Ohio	Cincinnati	5549 Trailsway Center	11.0	
1674	Main	1456.0	US	Texas	Houston	0664 Sommers Street		Room 445
1675	Main	1457.0	US	Delaware	Wilmington	63 South Crossing		Apt 1134
1676	Main	1458.0	US	Florida	Pompano Beach	6 Memorial Point	4.0	
1677	Main	1459.0	US	New Jersey	Newark	13 Buell Place	12.0	
1678	Main	1460.0	US	Pennsylvania	Pittsburgh	81660 Ryan Street		Apt 1051
1679	Main	1461.0	US	Arizona	Tucson	2303 Golf Circle		Suite 56
1680	Main	1462.0	US	Kansas	Topeka	0 Nova Point		Suite 59
1681	Main	1463.0	US	California	Fresno	96 Northview Point	15.0	
1682	Main	1464.0	US	Hawaii	Honolulu	554 Dorton Place		Apt 1354
1683	Main	1465.0	US	California	Corona	0166 Sherman Drive		Room 883
1684	Main	1466.0	US	Texas	Houston	265 Homewood Alley	12.0	
1685	Main	1467.0	US	Michigan	Grand Rapids	61137 Arrowood Terrace		Room 1802
1686	Main	1468.0	US	Washington	Seattle	15262 Talmadge Road		Apt 1688
1687	Main	1469.0	US	Indiana	Fort Wayne	3443 Welch Court		Suite 4
1688	Secondary	1470.0	US	Texas	Waco	1 Grover Terrace		Apt 2
1689	Main	1470.0	US	North Carolina	High Point	33026 Kingsford Road		Suite 69
1690	Main	1471.0	US	California	San Francisco	78 Armistice Avenue		Room 1361
1691	Main	1472.0	US	Texas	Dallas	312 Morningstar Center	9.0	
1692	Main	1473.0	US	Pennsylvania	Pittsburgh	31 Londonderry Crossing		Room 752
1693	Main	1474.0	US	New York	Buffalo	03 Dixon Way		Room 529
1694	Main	1475.0	US	Minnesota	Rochester	8899 Nelson Crossing	2.0	
1695	Main	1476.0	US	Missouri	Kansas City	6 Debs Junction		Room 837
1696	Main	1477.0	US	Georgia	Atlanta	652 Sachtjen Place		Room 885
1697	Main	1478.0	US	Texas	San Antonio	16 Straubel Avenue	2.0	
1698	Main	1479.0	US	New York	Great Neck	706 Nova Trail		Suite 91
1699	Secondary	1480.0	US	Pennsylvania	Pittsburgh	1 Warrior Crossing		Apt 1146
1700	Main	1480.0	US	California	Fresno	542 Cherokee Park		Room 1818
1701	Secondary	1481.0	US	Texas	Austin	2331 Westridge Plaza	11.0	
1702	Main	1481.0	US	Kentucky	Lexington	6445 Golf Place		Suite 14
1703	Main	1482.0	US	Oklahoma	Tulsa	6521 Birchwood Point		Room 1381
1704	Main	1483.0	US	Minnesota	Monticello	2591 Dexter Lane		Room 1980
1705	Main	1484.0	US	Arizona	Tempe	24315 Superior Junction		Apt 1545
1706	Main	1485.0	US	Missouri	Kansas City	77 Stang Drive	9.0	
1707	Secondary	1486.0	US	Illinois	Springfield	6583 Basil Street		Apt 1929
1708	Main	1486.0	US	Florida	Fort Lauderdale	049 Sunbrook Plaza	3.0	
1709	Main	1487.0	US	Louisiana	New Orleans	081 Fieldstone Crossing	13.0	
1710	Main	1488.0	US	Florida	Miami	0 Pennsylvania Alley	6.0	
1711	Main	1489.0	US	Washington	Seattle	97009 Blue Bill Park Drive		Apt 1369
1712	Main	1490.0	US	Virginia	Richmond	576 Monument Court		Apt 1760
1713	Main	1491.0	US	New Jersey	Trenton	5431 Sommers Lane		Suite 96
1714	Secondary	1492.0	US	Pennsylvania	Pittsburgh	039 Trailsway Street		Room 1207
1715	Main	1492.0	US	Oregon	Eugene	413 Susan Trail		Room 308
1716	Main	1493.0	US	Ohio	Cincinnati	72 Lotheville Way		Apt 1425
1717	Main	1494.0	US	Florida	Homestead	256 Marquette Point		Room 1348
1718	Secondary	1495.0	US	North Carolina	Greensboro	7339 Lindbergh Lane		
1719	Main	1495.0	US	Michigan	Detroit	8814 Manitowish Park	4.0	
1720	Main	1496.0	US	District of Columbia	Washington	7 Charing Cross Parkway	6.0	
1721	Main	1497.0	US	Tennessee	Nashville	24696 Commercial Alley		Suite 94
1722	Main	1498.0	US	North Carolina	Wilmington	0 Bashford Junction		Apt 1173
1723	Main	1499.0	US	Texas	Houston	413 Eliot Pass		Room 526
1724	Main	1500.0	US	Florida	Miami	537 Claremont Center		Room 76
1725	Main	1501.0	US	West Virginia	Huntington	5 Lillian Pass	13.0	
1726	Main	1502.0	US	Texas	Abilene	84 Ruskin Avenue	1.0	
1727	Secondary	1503.0	US	Arkansas	North Little Rock	61 Esker Parkway		Apt 604
1728	Main	1503.0	US	California	Northridge	41 Troy Terrace		Room 1278
1729	Main	1504.0	US	Texas	El Paso	87377 Beilfuss Avenue	1.0	
1730	Main	1505.0	US	California	San Jose	9 Forest Run Center		Room 1535
1731	Secondary	1506.0	US	Arkansas	Little Rock	786 Forster Plaza	11.0	
1732	Main	1506.0	US	Iowa	Davenport	00964 Marcy Road	6.0	
1733	Main	1507.0	US	California	Orange	49 Sugar Court		Apt 1230
1734	Main	1508.0	US	Minnesota	Minneapolis	5215 Corben Road	11.0	
1735	Main	1509.0	US	Massachusetts	Boston	2438 Spohn Place		Room 894
1736	Main	1510.0	US	California	San Francisco	016 Rockefeller Lane		Apt 1062
1737	Main	1511.0	US	Ohio	Toledo	58343 Division Point	1.0	
1738	Main	1512.0	US	Florida	Palm Bay	61597 Northview Lane	11.0	
1739	Main	1513.0	US	Minnesota	Minneapolis	2424 Haas Court		Suite 20
1740	Main	1514.0	US	Arizona	Glendale	113 Little Fleur Avenue		Suite 59
1741	Main	1515.0	US	Colorado	Colorado Springs	72102 Oneill Plaza		Suite 41
1742	Main	1516.0	US	New Jersey	Camden	4665 Hintze Pass		Suite 82
1743	Main	1517.0	US	Pennsylvania	Harrisburg	3474 Judy Lane	15.0	
1744	Main	1518.0	US	Georgia	Norcross	2641 Hazelcrest Lane		Apt 1748
1745	Main	1519.0	US	California	Santa Barbara	36 Twin Pines Street		Apt 1457
1746	Main	1520.0	US	Florida	Fort Myers	218 Ramsey Terrace		Room 303
1747	Main	1521.0	US	Pennsylvania	Harrisburg	051 Bashford Place		Room 1643
1748	Main	1522.0	US	California	Sacramento	9 Armistice Trail		Suite 38
1749	Main	1523.0	US	Texas	El Paso	971 Merrick Street	4.0	
1750	Main	1524.0	US	Virginia	Richmond	88 Ridgeview Court		Suite 26
1751	Main	1525.0	US	Florida	Orlando	11 Roth Crossing	18.0	
1752	Main	1526.0	US	New York	New York City	0011 Aberg Plaza	8.0	
1753	Main	1527.0	US	New York	New York City	76054 Luster Hill		Room 579
1754	Main	1528.0	US	Illinois	Chicago	7 Sycamore Way		Apt 1593
1755	Main	1529.0	US	South Carolina	Charleston	6383 Dapin Junction		Apt 1355
1756	Main	1530.0	US	South Carolina	Columbia	5926 Northfield Point		Suite 91
1757	Main	1531.0	US	Alabama	Mobile	2328 Dawn Point	20.0	
1758	Main	1532.0	US	Kansas	Kansas City	6243 Moland Road		Suite 10
1759	Main	1533.0	US	Washington	Tacoma	1 Bayside Crossing		Room 1208
1760	Main	1534.0	US	Illinois	Chicago	9 Calypso Street		Room 636
1761	Main	1535.0	US	Nevada	Las Vegas	50811 Oak Pass		Suite 20
1762	Main	1536.0	US	Texas	El Paso	6616 Lien Center		Suite 38
1763	Main	1537.0	US	Nebraska	Omaha	40310 Anhalt Junction		Suite 97
1764	Main	1538.0	US	Texas	Denton	04475 Cordelia Crossing	6.0	
1765	Main	1539.0	US	Pennsylvania	Philadelphia	4 Tomscot Lane		Suite 18
1766	Main	1540.0	US	Virginia	Charlottesville	56199 Atwood Road		Suite 58
1767	Main	1541.0	US	Mississippi	Jackson	81 Jackson Alley		Suite 36
1768	Secondary	1542.0	US	New Hampshire	Portsmouth	9337 Karstens Road	20.0	
1769	Main	1542.0	US	New York	Brooklyn	8 Crownhardt Center	8.0	
1770	Main	1543.0	US	Florida	Tallahassee	41660 Lunder Alley		Suite 73
1771	Main	1544.0	US	Florida	Sarasota	63 Larry Lane	17.0	
1772	Secondary	1545.0	US	California	Sacramento	6 Melvin Way		Suite 35
1773	Main	1545.0	US	Tennessee	Knoxville	8608 Farmco Way	14.0	
1774	Main	1546.0	US	Pennsylvania	Philadelphia	0 Waxwing Road		Room 1623
1775	Main	1547.0	US	Florida	Gainesville	434 Schlimgen Road	16.0	
1776	Main	1548.0	US	Alaska	Anchorage	9 Sutteridge Drive		Room 96
1777	Secondary	1549.0	US	Texas	Lubbock	97 Fordem Drive		Room 35
1778	Main	1549.0	US	Florida	Pensacola	89 Onsgard Road		Suite 73
1779	Main	1550.0	US	Minnesota	Duluth	1619 Welch Hill		Room 725
1780	Main	1551.0	US	Florida	Saint Petersburg	1 Johnson Court	13.0	
1781	Main	1552.0	US	Oklahoma	Oklahoma City	2718 Continental Center		Room 1545
1782	Main	1553.0	US	California	Hayward	59366 Straubel Point		Suite 44
1783	Main	1554.0	US	Maryland	Baltimore	9337 Forster Street		Room 815
1784	Main	1555.0	US	Kentucky	Louisville	0 Artisan Point	4.0	
1785	Main	1556.0	US	North Carolina	Charlotte	148 Stang Hill		Suite 33
1786	Main	1557.0	US	Missouri	Saint Louis	00858 Crowley Terrace	11.0	
1787	Main	1558.0	US	Pennsylvania	Philadelphia	15646 Washington Street		Suite 81
1788	Main	1559.0	US	Georgia	Marietta	9 Park Meadow Park		Apt 1268
1789	Main	1560.0	US	New York	Yonkers	34436 Havey Center		Apt 1445
1790	Main	1561.0	US	Florida	Gainesville	2644 Shasta Center	1.0	
1791	Main	1562.0	US	West Virginia	Huntington	8472 Stephen Parkway	8.0	
1792	Main	1563.0	US	Ohio	Columbus	208 Dryden Plaza	7.0	
1793	Main	1564.0	US	California	Petaluma	9025 Sachs Terrace		Room 190
1794	Main	1565.0	US	North Carolina	Charlotte	1060 Butterfield Crossing		Room 1302
1795	Main	1566.0	US	Mississippi	Gulfport	79 Mallory Pass		Apt 1166
1796	Main	1567.0	US	Washington	Seattle	30 Esker Court		Room 1837
1798	Secondary	1568.0	US	Florida	Pensacola	5725 Monterey Drive		
1799	Main	1568.0	US	Hawaii	Honolulu	35352 John Wall Street	13.0	
1800	Main	1569.0	US	Ohio	Dayton	45 Oriole Court		Suite 27
1801	Secondary	1570.0	US	Nebraska	Lincoln	99 Stone Corner Avenue		
1802	Main	1570.0	US	Texas	Waco	717 Chive Court	9.0	
1803	Secondary	1571.0	US	Pennsylvania	Pittsburgh	33 Cottonwood Junction		Suite 15
1804	Main	1571.0	US	Ohio	Cleveland	267 Portage Hill	20.0	
1805	Main	1572.0	US	Iowa	Des Moines	98393 Gateway Center	13.0	
1806	Secondary	1573.0	US	California	San Diego	4724 Kipling Avenue		Apt 501
1807	Main	1573.0	US	Ohio	Cincinnati	880 Maple Alley		Suite 27
